@relation 'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.241ProtFP2.1+0.239KF2.1+0.233T1.1+0.233ST1.1+0.232VHSE3.1... numeric
@attribute -0.294Z1.1+0.258VHSE1.1+0.241MSWHIM2.1-0.236BLOSUM1.1+0.234ProtFP1.1... numeric
@attribute 0.287ProtFP3.1+0.274VHSE4.1+0.239BLOSUM7.1-0.239T3.1+0.236Z4.1... numeric
@attribute 0.292ProtFP6.1-0.248VHSE8.1+0.236BLOSUM6.1-0.232Z3.1-0.231F5.1... numeric
@attribute 0.331ProtFP4.1-0.282KF8.1-0.238BLOSUM8.1-0.231ST3.1-0.227MSWHIM1.1... numeric
@attribute -0.378ProtFP5.1-0.287KF3.1-0.235BLOSUM4.1-0.212KF1.1+0.205Z5.1... numeric
@attribute '-0.453ProtFP7.1+0.314KF6.1+0.29 BLOSUM10.1+0.264BLOSUM9.1+0.257ST7.1...' numeric
@attribute 0.455ProtFP8.1-0.394BLOSUM10.1+0.329BLOSUM9.1+0.317KF10.1-0.274KF6.1... numeric
@attribute -0.466KF10.1+0.319ProtFP8.1+0.304BLOSUM9.1-0.252ST7.1+0.235MSWHIM2.1... numeric
@attribute '0.373Z5.1-0.317ST4.1-0.264KF7.1-0.264ProtFP8.1+0.26 BLOSUM4.1...' numeric
@attribute -0.348BLOSUM10.1-0.28BLOSUM9.1-0.241ProtFP7.1+0.239T4.1+0.236KF5.1... numeric
@attribute -0.613KF5.1+0.315F1.1-0.273KF10.1+0.265KF7.1-0.211BLOSUM9.1... numeric
@attribute Class {Negative,Positive}

@data
-1.544862,-6.471713,-0.187165,-0.360963,-0.425367,-0.897607,0.985032,-0.300186,-1.428997,-2.204542,1.321099,-0.188833,Negative
-3.448809,-1.89339,-3.296422,-1.398077,0.927244,-3.267229,0.577448,1.050737,1.426547,1.03431,-0.849791,0.244298,Positive
-1.04677,-3.190824,0.005245,-2.611267,0.059576,-2.158992,2.770073,-0.906281,-2.822949,-1.308062,1.277136,-1.495534,Positive
0.503337,0.407521,-3.61858,1.062575,1.234646,-0.186471,-1.277906,-1.387747,1.107216,0.854496,0.491546,0.872899,Positive
2.626988,0.58668,0.14353,3.766008,1.44361,-2.140351,-0.180867,-0.792852,-1.092597,0.144225,-2.474644,-0.546474,Negative
-0.690288,-1.765844,-2.809439,-2.222204,3.518866,-0.138201,1.535945,0.427178,-0.308308,-1.047701,-0.284849,-0.092254,Negative
-5.971863,-2.623678,-5.283857,0.476086,2.147883,2.523032,2.153607,1.377543,0.008328,1.567379,-0.187561,0.767069,Negative
-4.91814,2.362003,-1.386446,-1.14735,1.768566,1.7979,2.611293,-0.3278,-1.29214,2.760255,0.053475,-0.324742,Positive
0.400155,0.209551,-3.060127,0.941097,-0.81852,-2.376932,-0.433397,-0.597546,-0.283952,-0.261495,-2.98407,-2.233975,Negative
10.91921,5.346628,6.13868,4.065619,-0.456868,-2.104934,-1.001712,2.916984,0.0011,-0.103281,0.555378,0.222652,Negative
2.262469,-0.356055,-0.727029,0.971768,1.106839,-3.716714,0.141347,-2.333583,-0.791315,1.834675,1.972952,1.078399,Positive
0.697151,0.539551,-2.478743,0.565789,-2.084112,-2.750151,-0.250432,2.632801,1.708083,-0.651247,-1.939163,-0.164674,Negative
-1.143796,5.394479,-4.577081,-2.237226,-1.911621,3.214365,-1.751697,1.689173,-1.740294,-0.665433,0.99997,0.975211,Negative
-0.205013,-2.874713,-3.991658,-3.016665,0.833709,1.68313,-1.451352,-0.707797,-0.830029,-0.705256,0.127963,-0.964535,Negative
0.035912,-1.167213,2.90777,2.737507,-2.955663,-2.865263,0.744371,0.053248,-1.012151,0.137389,0.685892,0.910965,Negative
-1.45879,4.43753,-2.996328,-2.516569,0.942634,0.767553,-1.423672,0.855167,-0.111373,-0.040922,1.085499,0.849251,Negative
-10.226523,-3.190857,6.244138,-0.150039,-0.887611,1.664098,0.214154,-0.185582,0.99296,-0.055987,-0.648078,0.734317,Negative
1.565807,-1.709935,0.794461,-1.382804,-2.636088,0.64926,2.073434,-1.591,-0.513354,-0.919638,2.478152,-0.614261,Negative
1.430296,0.73027,-0.3895,0.578329,-4.306465,-2.079377,0.630885,-0.343646,2.717058,0.842952,-0.888315,-0.800756,Negative
-3.416488,-8.497561,-0.685897,-1.748571,-1.883626,-1.121033,1.3318,-0.748599,-1.545131,-1.048708,2.333033,0.505314,Negative
-0.103833,2.193275,0.480631,1.190458,1.448543,1.711505,-1.492183,-0.486655,-1.649195,-0.476106,-1.090719,1.049632,Negative
-2.298372,-0.329472,3.10279,0.29273,-1.631711,-4.13983,1.181987,-0.277981,-0.281364,0.336858,-1.320222,-0.271728,Positive
1.957192,2.670871,-0.794866,2.107472,-2.89291,4.242706,0.310557,0.386331,0.549789,-0.260625,-0.938661,1.063568,Negative
1.403788,1.343109,-4.809909,-0.406769,-1.879267,0.957438,1.463578,-1.353081,-1.032453,0.845356,0.759827,-0.276124,Negative
3.605776,-1.810288,1.018405,-0.337934,-3.897353,1.112361,-0.870141,0.196486,1.262928,-1.360222,-1.868542,-0.538717,Negative
0.537957,-1.712425,-3.180864,-0.52957,1.512518,-1.518837,-1.259778,-0.655793,1.779684,-1.404026,-0.191409,-0.127383,Positive
0.384706,-2.916956,-2.070732,1.527255,-0.67547,3.265132,1.504302,0.381032,0.808929,0.301252,-1.295982,1.184552,Negative
1.766299,-1.291028,3.416259,5.3502,3.391117,-1.357225,1.863008,0.059388,-0.8609,-2.217621,0.771452,-0.185959,Positive
2.848877,-4.519198,0.193002,-0.015874,1.598578,-0.187335,-0.251546,-1.155353,0.222906,-0.80039,1.271901,-1.168464,Negative
-5.553224,-0.148523,-0.876914,4.198645,-0.215222,-0.584069,-1.176948,0.119937,0.218013,-0.751501,-1.811532,-0.510943,Negative
4.190491,-2.811484,-0.788934,0.857727,-0.140698,2.212115,1.892287,-0.453683,0.030044,-0.385944,0.22501,0.460487,Negative
-0.257082,0.695373,3.886644,3.261572,0.902828,-0.015971,-2.8173,0.681098,0.311292,1.066272,0.921048,-0.125755,Positive
-9.838039,-5.086283,5.148086,6.229619,-3.369929,-0.621826,-1.945563,-0.634799,0.049286,-1.231511,-0.34104,0.728068,Positive
4.880475,3.733029,-2.54131,0.435029,-4.224209,-0.437004,1.893301,3.207192,1.210172,-1.150645,0.39548,-0.130519,Negative
-2.085572,1.921157,0.859926,3.265389,4.745678,0.264931,1.946829,2.162563,0.980933,0.475873,-0.691905,0.150883,Negative
2.096589,-1.103105,-4.019818,-2.821354,-1.036175,-5.314722,-0.619137,-2.737345,-0.648759,0.820603,0.572931,-0.516672,Positive
0.725628,2.673577,-2.108395,2.848236,1.402893,-1.556935,1.806361,0.090203,-0.380495,-1.414677,0.6909,-0.115049,Positive
6.057908,0.348853,1.101723,3.828194,4.050413,-0.558105,0.057865,-1.471045,-0.217835,-1.00808,0.196091,0.212178,Negative
-2.369861,1.680998,-1.253639,-4.54666,-2.843096,-2.254895,-0.030758,2.883106,-0.578301,-0.499966,1.077965,-0.113931,Negative
-3.071563,1.99139,-3.39889,-2.396195,4.664244,-3.477671,0.191555,0.411628,-1.013882,0.621252,0.714044,-0.536266,Positive
1.181451,-2.021672,-2.048607,1.094973,0.862365,0.426622,0.653345,-1.105769,-2.086514,-1.263717,1.174823,-0.47816,Negative
-2.78959,0.958566,4.310102,-1.165483,-7.181827,-1.819671,1.615639,-0.086499,0.545485,0.102854,-1.92974,2.148974,Positive
9.062839,3.454111,1.893623,-0.508108,-2.769775,-5.293811,2.951557,0.187035,0.446419,2.885245,-1.238628,-1.129701,Positive
-1.123329,1.659453,3.783228,-8.323815,0.183161,1.905897,-0.773367,0.903123,0.014661,0.062264,0.028522,0.151128,Negative
2.890332,-0.571297,2.25072,3.99461,2.108329,-3.509312,-2.274477,-0.751623,0.550595,-0.783062,-0.466143,1.551439,Negative
2.673719,7.02276,-2.897583,4.44104,-3.409044,0.514958,0.278336,-0.094595,0.213794,0.123573,-2.140498,3.436758,Positive
-0.033355,-1.026002,0.055734,3.094496,2.428479,1.378251,-1.384047,-0.665013,1.166632,0.679174,1.634758,0.441987,Negative
-0.117531,0.190906,-3.354255,-0.399186,1.701149,-0.368819,1.075558,0.021072,-0.300804,-0.566556,2.961284,-0.330798,Negative
-6.155909,-2.021594,-0.223644,1.104481,2.319401,1.913367,2.72926,-1.419428,3.215053,-0.239728,-0.941334,-0.403484,Positive
-1.94945,-3.079977,-3.531,0.51236,2.306937,2.958054,0.633688,2.126015,-0.315939,0.255441,0.195295,-0.52805,Negative
1.809609,-0.759062,2.127474,3.639784,0.538417,0.16183,-1.729101,0.067156,-0.107004,0.287629,1.793188,-1.150685,Positive
0.281654,-3.051556,-1.539987,-0.985293,-2.440562,-1.545191,-0.764306,-0.301807,0.118643,0.760372,-0.594116,-0.50402,Positive
0.077667,1.099452,2.386732,-0.197528,-1.620079,1.564611,-0.035994,-0.759515,-0.510608,0.702986,-0.434297,0.234709,Negative
2.327865,-0.920192,3.129652,-0.939948,-1.77231,-0.335413,-1.582624,1.629091,-0.992373,-1.491834,-1.16847,0.677047,Positive
2.423235,-1.798535,-1.576771,-2.751154,0.72994,-3.439435,-2.042237,1.004568,-0.540098,0.290219,-0.728318,0.443617,Negative
-2.806475,0.487271,-0.118343,5.150891,5.051886,-0.649696,0.338051,0.670179,0.444634,-0.438754,-1.116549,-0.292338,Negative
-7.958729,1.169536,-0.261012,5.717093,-1.201,-0.338655,-1.509795,-2.933255,-0.236727,-0.612933,-0.100664,-1.068643,Negative
7.900903,-3.302452,1.945919,1.612426,2.502783,2.382723,-1.561019,-1.606042,0.158812,1.21874,1.049952,-1.329495,Negative
-1.828159,4.791825,-3.227367,-1.811108,-1.562487,0.663165,-1.468222,-0.026161,-0.341346,1.345272,0.225656,0.969316,Negative
2.222374,1.165883,-2.017638,0.386642,-3.011794,-1.171853,-0.755172,0.90211,0.632452,0.86215,-0.306895,-0.159308,Negative
-4.101645,9.267647,-4.613075,6.508984,-0.675687,4.086518,1.921553,1.135123,-0.190666,1.004888,1.579387,1.495166,Negative
1.077651,2.804591,-1.344072,-0.187,0.129406,0.463726,-0.230476,3.441309,1.300002,-0.620188,0.182929,-0.676545,Negative
-0.743452,3.547454,-0.351742,0.709329,-0.678908,-1.708262,0.890535,1.343714,1.394975,1.199598,-1.037251,1.449888,Negative
-0.924584,-1.7399,0.603822,4.471946,1.493642,4.006304,2.424926,0.803101,0.114968,0.277476,0.419117,0.30828,Negative
3.202571,0.846838,1.771676,-4.080343,-2.323125,-2.182402,-0.385322,1.279282,-0.828149,1.099086,-0.110288,0.264175,Positive
-2.323552,-5.23375,-3.445307,-6.165277,-0.660407,-0.936721,-1.299881,0.933329,-0.833232,2.550403,2.679127,0.736461,Negative
5.616133,-7.183713,-3.011312,-5.915205,-1.959071,4.714402,1.776847,0.105511,0.251373,-1.234752,-1.281406,0.367776,Negative
1.054614,4.40023,1.557414,-0.868966,-0.705777,-0.602553,0.582808,0.090703,0.001568,1.467612,-0.280949,1.645414,Negative
-3.169405,0.233199,-3.185734,1.430955,-2.283969,-0.413305,-0.748477,-0.087718,0.227473,-0.336162,-1.825446,-0.084027,Negative
0.39368,-0.688369,0.237767,-3.654517,-3.072142,1.298191,-1.056147,0.376341,-2.181062,1.811973,1.370567,0.77508,Negative
-1.130493,2.514438,-0.09204,1.715104,2.7954,-1.808756,1.936517,1.378474,-1.132442,0.131403,-0.247697,2.103812,Negative
5.405658,-4.161999,3.204917,0.72781,-3.415032,0.101203,-0.265553,1.110679,-0.899661,-0.63213,1.3532,0.195568,Positive
-0.230216,-3.817329,1.563113,-0.572978,-2.646355,-2.885716,-1.135506,-1.233258,1.783345,1.163333,0.965414,-0.743104,Negative
-2.206917,-5.044519,3.090281,-0.303949,-2.13629,-0.098877,1.098717,-1.476512,0.215213,-0.097916,-2.644656,0.060626,Negative
1.949165,-10.972486,-3.614193,-8.23204,-0.850856,2.91253,-0.745801,1.158198,-1.625656,0.084578,0.834378,-0.35295,Negative
-0.756432,-0.045059,-4.164931,0.674612,-0.088272,0.368163,-2.568181,-1.63661,-0.39012,-0.180413,1.267486,0.75069,Negative
2.141068,5.131159,0.70775,0.931748,-3.401653,0.818263,1.204973,-0.125475,0.864778,-0.212358,2.562409,-0.968834,Negative
3.352506,-1.58482,-2.833757,-0.187423,0.00783,0.031962,-1.111393,0.032906,1.239964,0.136025,-0.858456,-0.909238,Positive
3.298204,0.141665,1.288791,1.713947,-0.352609,-3.370937,-0.472303,2.405721,0.081861,0.934567,-1.074427,-0.961566,Negative
3.586538,0.267214,-0.648001,1.916749,-1.084441,2.48303,0.402378,1.76265,1.259468,0.887224,0.625224,-0.833251,Negative
0.420762,-2.161626,-1.545787,1.196381,0.655004,1.50566,-0.046149,0.031059,0.297947,0.35437,-0.899287,0.338938,Negative
-10.328381,5.588722,8.442813,-5.847145,-1.897845,2.827165,-0.400299,-1.382216,-1.488948,-0.754461,0.421427,-1.009857,Negative
9.679819,4.786268,5.725765,2.83426,-1.760475,-2.247524,0.754955,3.26533,0.525404,2.087366,-1.329602,0.262859,Negative
1.595584,5.506573,-0.40345,4.555093,-1.898553,1.588313,0.848757,0.233903,-0.207261,0.661331,1.048975,-0.916006,Negative
-0.868064,0.160103,-4.066465,0.91168,1.136405,2.266994,3.354602,-0.415387,3.158157,0.180157,0.343922,1.136153,Positive
3.46412,2.229165,2.895867,1.069412,-0.386151,0.216043,-0.011757,0.704091,-2.070851,2.865139,-0.109595,-0.268907,Positive
3.8981,5.426453,-2.559345,4.827381,1.061625,1.913673,-2.371273,-1.334238,0.832181,-1.158269,-0.384112,-1.398314,Negative
-0.903895,0.626057,-1.703456,0.035949,1.637414,-1.30256,-1.01636,-0.932272,0.979091,-1.271956,-1.25655,-0.431474,Positive
0.007269,-7.791533,-2.465033,-2.531031,0.566649,-0.499841,-2.290364,-4.141201,-0.235469,3.977644,2.298301,1.292841,Positive
-0.564017,-2.056787,6.272622,7.149703,-0.501671,0.572521,-1.38727,-0.066261,0.195522,-0.479264,-1.208699,-0.418525,Negative
1.642009,0.705786,2.810087,1.204344,4.989607,-1.62725,-1.443274,0.70804,-1.612788,-1.802651,-1.994404,1.229611,Negative
-0.332496,0.049821,0.977308,-3.676733,4.233202,-2.256832,1.769162,0.443916,1.069789,1.892191,-0.409062,-0.979822,Negative
5.276902,0.220333,-2.311142,-0.319883,-1.84931,-0.238634,-0.513728,-0.115895,3.09269,0.261555,-0.212271,-0.122765,Negative
2.847267,-2.00575,0.088952,0.616741,0.410716,0.066648,0.038603,1.083362,0.135294,-1.029122,1.702077,-0.593019,Positive
1.737043,1.864416,-0.337806,-0.077846,1.67328,-1.311062,5.611525,-3.652997,2.186352,-3.207077,2.251063,0.943353,Negative
-3.652695,-1.724845,-0.860451,2.320862,2.101556,1.729505,0.949974,2.550346,0.955811,0.964873,0.287664,-0.718475,Positive
-1.330587,1.532018,0.900576,-7.925016,3.739473,1.936647,-0.758981,0.926848,-1.279998,-1.095106,-1.599976,1.189528,Positive
5.564522,-1.870043,0.826017,2.401651,6.404396,-3.52929,0.714439,-0.876238,-0.735978,-0.681736,-2.645672,-0.31486,Negative
-1.592239,2.368055,0.666907,-0.547934,2.36987,-1.223157,-1.277931,-0.408478,0.414187,0.215583,-0.096509,0.3845,Positive
7.257843,2.689799,0.441053,2.61828,0.193557,-0.927416,-1.740662,0.759312,1.635386,0.008147,0.771712,0.042205,Negative
3.014213,-3.920674,4.470278,-3.031046,-0.421024,-4.694025,2.163294,-5.26023,-1.920354,5.083047,0.093576,-1.949428,Negative
-1.320459,-1.299294,0.283131,1.970904,-3.288977,1.274969,0.319491,0.007788,0.880413,1.227649,1.525257,0.077901,Negative
13.800284,-8.991314,5.750626,3.011007,3.76348,1.393587,0.437033,1.397182,-2.622952,-1.277571,-2.191785,2.210082,Positive
2.360514,0.787069,1.681586,-1.257589,2.206893,-5.117051,3.215391,1.149815,0.122083,-0.840262,0.751934,-0.613851,Positive
-0.968156,2.194116,-4.370413,2.154519,0.366618,0.140145,-2.695732,-2.508049,-0.197795,-0.064996,0.879482,1.150715,Negative
3.614834,2.224515,0.573894,3.707543,-0.545196,1.03246,-1.789015,-0.294004,1.113175,0.276246,-0.366316,-0.706686,Negative
-2.607514,0.316034,-0.066256,-0.089869,0.657229,-2.732032,-1.760384,-2.158637,0.759024,-0.321437,0.31236,-1.221176,Negative
-3.547735,-0.37151,-5.610103,-4.040961,3.99782,-3.181902,-0.754008,0.506177,-0.984691,-1.663637,0.41306,-0.720329,Negative
-1.731277,1.031634,-2.191896,0.037577,2.759824,-3.31818,-1.416667,-0.966125,-1.466314,-2.232218,0.07355,0.839518,Negative
-3.733366,2.175903,-3.349345,2.051147,2.791851,-0.006913,3.649134,-1.163905,1.200435,0.979735,2.070119,0.438511,Negative
0.774578,0.333298,1.790745,0.121854,2.397774,-0.889855,-2.605496,0.488894,1.216607,0.683183,2.337096,-0.225829,Negative
3.256333,4.088127,1.627328,1.822108,-1.470253,-1.718575,-0.044389,-0.436364,-1.414418,2.591848,-0.76732,0.802828,Positive
6.091099,1.278416,0.773765,3.380491,2.686909,-2.633789,0.2721,2.046857,-0.485484,-0.122974,-1.887756,2.785146,Negative
-3.455165,2.60411,-1.500269,-2.36818,0.351904,-0.675063,-0.133186,0.848494,0.207903,0.175758,-1.193432,0.487581,Positive
-6.045314,2.507744,-1.326309,3.161809,1.084926,1.051337,-0.671344,-1.807107,0.756805,0.405259,-0.141146,0.869863,Positive
-0.678247,2.835312,0.788586,0.997865,-0.420049,0.764564,0.928878,1.657063,1.216422,0.040628,2.119252,-0.621028,Positive
-0.342141,-0.874922,3.15943,4.120743,1.218452,-1.109868,0.408559,-0.331915,-1.555005,3.139232,0.114467,0.271719,Negative
3.025884,-2.756131,-1.893289,-0.175114,0.762014,1.39726,-0.315725,1.907062,-0.231607,-0.386714,0.748982,-0.669956,Negative
-2.723531,-1.978872,-3.085915,-2.260778,-0.545997,-0.434693,-0.456977,1.069674,0.752333,-0.455006,-1.823008,-0.66672,Negative
-4.674407,2.391164,2.685244,2.251804,-2.11384,-4.160596,5.051112,0.578824,-3.157805,-3.198021,3.407377,0.604936,Negative
0.09061,2.790052,-0.531685,-1.40594,-2.510511,-3.865041,1.341886,1.345191,-0.787873,-1.8084,1.634858,1.073561,Positive
-3.096983,5.267229,-0.320146,-3.385761,4.304088,2.188871,-1.071911,-0.010369,-0.204865,-1.491754,-1.511656,-0.733629,Negative
-4.668086,-3.415049,0.879176,1.806364,0.445415,-3.739714,-0.120871,-2.141987,-0.662281,-0.448249,-2.284596,-1.946557,Negative
0.324467,0.083125,-1.496633,1.06048,-0.159086,2.194349,0.424985,-1.743623,-1.176761,-1.83707,-0.54861,0.918804,Negative
2.187489,3.041457,-3.278764,0.443698,-0.004561,2.170924,-3.136741,-2.184688,-0.942999,0.017194,1.26189,0.680253,Positive
-1.014147,-1.407432,1.298889,0.580533,-0.347299,0.899122,-1.432367,-0.48698,-1.714798,1.319683,0.123651,-0.254786,Negative
-8.443793,-0.795084,2.141079,2.55349,-3.393123,0.192511,0.272788,-2.853697,-0.36238,-0.236583,-0.43545,-1.405963,Positive
-3.93887,-0.792001,-2.37118,-0.755719,-1.654295,-0.065736,-2.634686,-1.155212,-0.566006,0.057108,-0.769574,-0.676652,Negative
-5.65617,5.096644,-3.889756,4.894503,-1.092276,0.716401,-1.676858,-0.881317,-0.150995,-0.072833,-0.168324,0.412103,Negative
-16.536465,-3.625928,7.263932,0.544588,-3.450918,-0.342964,-2.34834,-1.098825,0.712123,-0.819167,-0.730786,-0.392546,Positive
5.072755,2.924319,1.081521,-1.754663,2.469774,0.845334,1.576959,-2.671585,4.121897,-0.654207,0.625527,0.963055,Negative
-3.593451,4.226416,-2.424728,2.366213,2.433656,-0.899988,-0.627183,-0.429024,0.139784,-0.862288,-1.703433,-0.685593,Negative
-0.227309,1.265493,-3.023436,2.091813,0.365225,0.327026,0.00274,-1.281547,0.504014,-0.835821,-0.784938,-1.154716,Negative
1.265372,6.380588,3.440579,-8.25005,2.189452,2.341777,0.470202,-2.812233,2.905073,-0.958001,-0.521607,-0.056986,Positive
0.863085,-1.918035,-2.544121,0.217379,2.515504,0.654739,-0.019762,-2.361112,2.013674,1.416864,1.636859,1.238381,Negative
2.563928,-4.329369,-1.856699,-1.545009,1.936157,-0.382417,-0.148375,0.889003,0.648593,0.403156,1.099036,0.764919,Negative
0.108208,-2.183825,-0.997803,3.809857,0.636035,3.433904,1.288007,-1.021721,-0.071283,0.491704,-0.987283,1.744549,Positive
1.511036,3.640268,-1.180603,4.361768,0.721673,-0.017004,-1.343129,0.222484,0.910818,-0.89399,-1.661337,-0.457013,Negative
0.95726,0.053977,-0.902041,-5.705675,-1.695207,0.123319,-0.824855,3.403199,-0.02338,1.021349,1.800838,-0.359719,Positive
-2.288403,-0.584505,1.585448,1.708428,0.621078,0.454626,-0.969017,-1.148264,-0.665359,0.290525,1.201894,0.24279,Negative
-0.757556,4.00305,0.178386,4.376632,0.666967,1.513486,-0.935759,0.583484,-1.071284,-0.365704,-0.891204,-0.009983,Positive
6.470376,-1.827414,2.064979,-2.05709,1.078889,1.387786,1.129348,1.4637,0.416605,-1.169739,-2.038699,1.454493,Negative
-7.264892,0.873432,-0.064613,4.156556,-2.824737,1.133898,3.012225,-0.182401,-0.506192,1.61792,-0.629773,-0.56335,Positive
2.872297,1.223913,-2.542789,-1.886697,-0.118073,0.333438,0.025487,0.520863,0.498648,-1.039681,0.283736,0.200754,Negative
0.432386,-1.886855,-2.968166,-0.187071,-1.356403,0.12495,-0.444925,-0.225262,1.169106,0.073698,-0.504622,-0.334086,Negative
-0.407752,1.451388,-4.51731,-0.888133,-1.098025,-1.584832,1.267718,1.172102,0.801592,-0.431563,1.151601,-0.374702,Negative
-4.621229,-1.532726,-2.670643,1.415948,3.54072,1.724892,0.640135,3.455084,-0.088457,1.296713,1.246308,-0.686581,Negative
1.241936,0.445238,-0.584233,0.738862,-4.153509,-0.86067,2.425474,-1.00347,0.478862,2.162935,-2.620409,-0.619388,Positive
1.934413,-1.112689,2.313704,0.364079,2.843755,-2.301602,3.048445,-0.386264,-1.133111,-2.375001,2.448089,0.380075,Negative
-2.700394,-0.957161,-4.794546,0.575923,0.906306,0.521666,0.252173,-2.193182,1.333455,-0.782401,-0.124431,0.211718,Negative
-7.040398,-7.982207,-1.040335,-1.745324,-5.77608,-1.549657,-2.778668,-0.850375,-0.301541,-1.232246,1.021938,-0.160114,Positive
-0.948904,-3.062293,-2.628532,-1.59032,-1.507901,-0.446615,-0.97744,1.525944,0.255441,0.576511,1.48685,-0.279739,Negative
1.576539,0.616178,-1.926289,-3.249155,-2.226019,-0.966356,0.492236,0.08142,0.166419,0.587684,2.303622,-0.6079,Negative
4.929813,0.400126,0.535901,2.424357,2.451488,-0.688314,-0.365899,-0.854845,0.106196,1.820538,0.307126,-0.404461,Negative
2.713153,4.132547,2.430441,-5.705696,2.121351,2.198896,1.387543,-2.208993,4.087603,-0.413284,0.83632,0.39556,Positive
2.820287,0.885275,0.433311,-0.034871,-0.416328,3.352586,0.077365,3.029158,1.029186,0.10156,1.908453,-0.554241,Positive
-4.451174,0.938729,-0.898368,-3.115741,0.225375,2.621069,0.876197,-0.653603,-1.408449,-1.696304,-1.132196,-0.779444,Positive
1.864847,1.847262,1.371138,2.339118,-2.027699,-2.293789,0.73633,0.248428,0.185597,2.370322,1.06365,-0.941555,Negative
2.101799,-2.073883,0.246236,3.851327,-1.091383,4.394791,-1.092487,-0.931389,-0.187339,-1.137874,-0.260791,0.249037,Negative
-5.665091,2.950721,2.872624,-2.915675,5.61946,2.464897,1.091755,2.505024,1.079185,0.874322,0.416642,0.072368,Negative
2.638949,-1.125768,-0.916632,-3.301866,-1.87599,-0.628094,-0.577499,1.232101,2.088575,1.242391,1.178217,-0.290909,Negative
-2.705008,3.358887,0.489725,-1.317718,-0.477042,-3.837341,1.400804,0.573338,-1.333481,-1.17619,1.307735,1.328635,Negative
4.933074,0.309023,3.389373,-3.877094,-0.913065,-2.719579,1.875531,2.645831,-1.457998,1.028601,-0.91068,-0.277477,Positive
1.523506,2.165478,-1.19617,1.219416,2.056144,1.240977,-4.124597,-1.357389,-1.129607,0.285654,1.275762,-0.93206,Positive
-1.106115,-4.23834,0.04569,2.764243,2.427591,-0.365124,0.480594,-0.004985,-0.832088,0.893865,-0.50234,1.754293,Positive
-6.514346,-3.680099,8.277873,-2.374225,-1.876808,1.706969,-1.211375,-0.545065,-0.273931,-0.741928,-0.768345,0.734701,Negative
1.947956,-0.642852,-2.404732,-0.777027,-1.606148,-3.176669,0.352778,0.219986,0.714447,-0.300225,-2.273835,0.816255,Negative
8.439874,0.504158,-0.698084,0.328237,-5.082963,2.274554,-0.233004,0.529003,1.172214,0.293378,0.949444,-0.442816,Negative
4.73349,-0.676885,-0.071319,2.752858,0.723255,3.108822,0.670175,-0.047279,-0.892973,0.237883,1.612507,1.150615,Negative
-9.725268,-1.907289,-1.260182,4.49833,-1.37046,2.383805,0.437579,-0.32657,0.721998,-0.492102,-0.837436,0.920957,Negative
4.77656,2.94145,-0.252854,3.941336,-0.093874,2.106573,0.611206,0.991137,-1.941981,1.55298,-0.696202,1.165674,Negative
1.747081,1.096855,5.062669,-1.535694,-1.298784,0.166464,-0.687828,1.227056,-1.322961,-0.447597,-1.624745,1.412047,Positive
2.076325,0.958818,-2.536059,1.632132,-0.578163,2.145327,-2.224983,-0.138689,-0.342847,1.115921,2.166024,0.636918,Positive
-2.545017,1.042827,-5.204862,1.494718,2.146012,-0.622342,-0.457747,-2.977946,1.483992,-1.534097,-0.848703,-0.055842,Negative
7.613093,-3.654011,6.491765,2.563623,7.42163,-2.533964,0.010193,1.956133,-1.059039,-0.07512,-0.932242,1.733926,Negative
4.21987,2.959221,-1.644364,-1.994971,-0.898529,-4.806783,-0.801209,-2.277376,-0.93094,2.436747,-2.624223,0.976636,Positive
-0.656159,-2.165284,3.52918,0.929917,0.026067,-0.552596,1.219004,0.359487,-0.250664,-2.087271,1.315156,-1.555647,Positive
2.514852,-1.438913,-1.121299,1.473456,0.162427,-0.410619,0.001674,-1.422678,0.919219,-0.817866,-0.09301,0.422142,Negative
-5.448743,-0.587659,-1.51661,3.538221,-0.121378,0.635174,-0.712045,0.12304,0.832787,-1.85951,-1.312452,-0.878745,Negative
0.924885,0.075337,0.971086,3.680749,0.835207,-0.789692,0.512524,-1.764967,-1.522504,1.145835,-1.769263,-0.467874,Negative
-4.814744,3.761333,-1.331708,2.45633,-3.11897,2.235093,0.208151,0.783235,1.144872,0.475065,-0.02828,0.568723,Positive
2.131086,2.915684,-1.886181,2.277881,-2.955042,-0.398884,-0.697238,1.510801,-0.021938,-0.067345,-0.772082,0.765073,Negative
-1.167486,1.80959,-0.932844,3.385119,-0.291551,-0.82128,-0.97513,0.390847,1.135296,-0.57206,-1.438334,0.23239,Negative
-2.286625,1.359987,-6.877935,-0.589826,3.425672,-3.191757,-1.064891,-1.469391,-0.923951,-0.252047,-0.715236,0.395487,Positive
